TransactionID,AccountID,Type,Category,Subcategory,Amount,Date,Status,InvoiceNumber,RecipientID
T1074,2,Income,Bonus,Bonus,3377.06,02/04/2023,Cancelled,NULL,NULL
T9702,2,Income,Salary,Salary,4842.11,31/01/2023,Cancelled,NULL,NULL
T6103,1,Expense,Utilities,Utilities,534.39,13/06/2024,Completed,INV-1042,NULL
T2084,2,Expense,Taxes,Taxes,1724.305,08/11/2023,Pending,NULL,NULL
T8815,1,Expense,Utilities,Utilities,186,20/09/2023,Completed,INV-1094,NULL
T9570,2,Expense,Utilities,Utilities,1962.825,25/01/2024,Pending,INV-4903,NULL
T2435,2,Income,Bonus,Bonus,4438.17,05/05/2024,Completed,NULL,NULL
T8683,2,Income,Salary,Salary,135.54,21/04/2024,Completed,NULL,NULL
T6351,2,Income,Salary,Salary,2948.03,07/05/2024,Cancelled,NULL,NULL
T8254,2,Income,Bonus,Bonus,2161.3,20/08/2023,Completed,NULL,NULL
T3444,2,Expense,Groceries,Groceries,1928.755,04/05/2024,Cancelled,NULL,NULL
T8137,2,Income,Salary,Salary,852.11,04/07/2024,Completed,NULL,NULL
T6005,1,Income,Bonus,Bonus,3034.93,09/04/2023,Cancelled,NULL,NULL
T7056,2,Expense,Entertainment,Spotify,1907.11,07/03/2024,Cancelled,NULL,NULL
T6804,1,Income,Shopify Store,Shopify Store,529.84,20/10/2023,Completed,NULL,NULL
T7460,1,Expense,Sending Money to Family,Sending Money to Family,219.32,18/06/2024,Cancelled,INV-6958,R0001
T9984,2,Expense,Groceries,Groceries,1082.685,18/04/2023,Completed,NULL,NULL
T2098,2,Income,Bonus,Bonus,697.77,07/01/2023,Pending,NULL,NULL
T7245,1,Expense,Entertainment,Netflix,1330.18,22/10/2023,Cancelled,INV-2323,NULL
T2462,1,Income,Shopify Store,Shopify Store,4264.98,08/04/2023,Cancelled,NULL,NULL
T7830,1,Income,Shopify Store,Shopify Store,2719.03,13/01/2024,Cancelled,NULL,NULL
T6790,1,Expense,Beauty,Beauty,1117.095,10/02/2024,Pending,INV-7844,NULL
T5695,2,Expense,Transport,Transport,2123.16,07/11/2023,Cancelled,NULL,NULL
T4310,1,Income,Freelance,Freelance,3971.15,19/04/2024,Cancelled,NULL,NULL
T6131,1,Income,Property Rental,Property Rental,2698.9,06/03/2023,Pending,NULL,NULL
T5642,1,Income,Bonus,Bonus,465.2,10/03/2023,Pending,NULL,NULL
T8695,1,Income,Freelance,Freelance,1018.79,12/05/2024,Pending,NULL,NULL
T3154,1,Income,Freelance,Freelance,4005.08,01/05/2023,Completed,NULL,NULL
T5405,2,Income,Shopify Store,Shopify Store,2031.64,22/04/2023,Pending,NULL,NULL
T5362,2,Income,Freelance,Freelance,3813.79,08/04/2023,Pending,NULL,NULL
T9781,1,Income,Freelance,Freelance,1090.55,25/08/2024,Completed,NULL,NULL
T4758,2,Expense,Taxes,Taxes,414.925,15/03/2024,Cancelled,NULL,NULL
T5692,2,Expense,Transport,Transport,1071.99,15/08/2023,Cancelled,INV-1932,NULL
T4678,1,Expense,Taxes,Taxes,2013.12,12/09/2023,Cancelled,NULL,NULL
T8785,2,Expense,Entertainment,Google,533.335,01/06/2023,Completed,NULL,NULL
T3553,2,Expense,Food,Food,1384.58,06/05/2024,Completed,INV-2530,NULL
T2262,1,Income,Shopify Store,Transfer In,3418.2,12/07/2023,Cancelled,NULL,NULL
T6420,1,Expense,Food,Food,1490.185,18/07/2024,Pending,INV-8814,NULL
T6182,2,Income,Property Rental,Property Rental,1282.82,22/11/2023,Cancelled,NULL,NULL
T2526,1,Expense,Beauty,Beauty,1309.97,14/06/2023,Completed,NULL,NULL
T4700,2,Income,Property Rental,Property Rental,993.16,06/01/2024,Completed,NULL,NULL
T8765,1,Expense,Entertainment,DSTV,1514.05,11/08/2023,Cancelled,NULL,NULL
T8931,1,Expense,Transport,Transport,928.58,12/07/2024,Completed,NULL,NULL
T5751,1,Expense,Groceries,Groceries,2183.1,19/04/2024,Completed,INV-9434,NULL
T6200,1,Income,Shopify Store,Shopify Store,2233.13,07/10/2023,Pending,NULL,NULL
T4881,1,Expense,Beauty,Beauty,195.355,21/01/2024,Cancelled,INV-9617,NULL
T1959,2,Expense,Entertainment,Adobe,1327.39,21/02/2023,Cancelled,INV-2307,NULL
T9521,2,Expense,Groceries,Groceries,1322.96,14/12/2023,Completed,INV-8956,NULL
T1365,1,Income,Bonus,Bonus,4160.08,01/05/2024,Cancelled,NULL,NULL
T9258,1,Income,Property Rental,Property Rental,4561.85,07/09/2023,Completed,NULL,NULL
T8061,1,Income,Freelance,Freelance,191.64,13/05/2024,Pending,NULL,NULL
T3761,2,Expense,Food,Food,2411.58,22/04/2024,Completed,NULL,NULL
T3130,2,Expense,Food,Food,792.555,11/05/2024,Completed,INV-4004,NULL
T5907,2,Income,Property Rental,Property Rental,1501.78,19/03/2024,Completed,NULL,NULL
T2392,1,Income,Property Rental,Property Rental,3386.31,01/02/2023,Completed,NULL,NULL
T5422,1,Income,Property Rental,Transfer In,4639.44,04/05/2023,Cancelled,NULL,NULL
T1219,1,Income,Bonus,Bonus,1398.12,06/06/2023,Completed,NULL,NULL
T5141,1,Income,Property Rental,Property Rental,1795.43,01/12/2023,Completed,NULL,NULL
T8308,2,Expense,Food,Food,812.565,20/07/2024,Cancelled,NULL,NULL
T8351,2,Income,Freelance,Freelance,1958.85,12/12/2023,Completed,NULL,NULL
T6782,2,Expense,Sending Money to Family,Sending Money to Family,2194.51,01/01/2024,Pending,NULL,R0006
T6258,1,Expense,Transport,Transport,2428.235,03/06/2024,Pending,NULL,NULL
T5783,1,Income,Property Rental,Property Rental,4174.38,06/11/2023,Completed,NULL,NULL
T6844,2,Income,Freelance,Freelance,178,26/02/2023,Pending,NULL,NULL
T5433,2,Income,Shopify Store,Shopify Store,1647.03,25/08/2023,Cancelled,NULL,NULL
T2260,2,Expense,Transport,Transport,2123.9,21/10/2023,Completed,NULL,NULL
T5100,2,Expense,Sending Money to Family,Sending Money to Family,77.17,24/07/2023,Completed,INV-6738,R0007
T6242,1,Expense,Taxes,Taxes,249.42,23/08/2024,Pending,INV-3489,NULL
T1715,1,Expense,Food,Food,458.43,08/03/2024,Pending,INV-8221,NULL
T5550,2,Income,Freelance,Freelance,3099.77,15/11/2023,Pending,NULL,NULL
T4083,2,Expense,Beauty,Beauty,246.345,31/03/2023,Completed,INV-4770,NULL
T3588,2,Income,Property Rental,Property Rental,1214.33,13/09/2023,Cancelled,NULL,NULL
T3639,2,Income,Property Rental,Property Rental,3028.49,08/02/2023,Pending,NULL,NULL
T5044,2,Expense,Utilities,Utilities,533.6,17/10/2023,Completed,INV-9652,NULL
T6354,2,Income,Shopify Store,Shopify Store,4939.33,31/12/2023,Cancelled,NULL,NULL
T1140,1,Expense,Food,Food,1558.715,29/11/2023,Cancelled,INV-1369,NULL
T3830,2,Expense,Beauty,Beauty,1211.75,04/10/2023,Pending,INV-5109,NULL
T8079,2,Expense,Sending Money to Family,Sending Money to Family,1981,07/01/2024,Cancelled,NULL,R0009
T9375,1,Income,Bonus,Bonus,2551.12,15/04/2023,Cancelled,NULL,NULL
T5304,2,Expense,Sending Money to Family,Sending Money to Family,1111.395,25/02/2023,Completed,NULL,R0003
T9534,2,Income,Bonus,Bonus,2864.52,02/07/2024,Completed,NULL,NULL
T6497,2,Expense,Transport,Transport,2099.87,15/10/2023,Completed,INV-2615,NULL
T8479,1,Income,Salary,Salary,287.34,11/02/2023,Cancelled,NULL,NULL
T1902,2,Expense,Entertainment,Airbnb,2454.355,15/01/2023,Completed,INV-1181,NULL
T7492,1,Income,Salary,Salary,3318.72,19/01/2024,Completed,NULL,NULL
T2338,2,Income,Freelance,Freelance,3931.9,15/12/2023,Completed,NULL,NULL
T2313,1,Income,Bonus,Bonus,2142.56,19/03/2023,Cancelled,NULL,NULL
T7631,2,Income,Property Rental,Property Rental,62,09/12/2023,Cancelled,NULL,NULL
T9250,2,Income,Salary,Salary,3044.76,10/01/2023,Cancelled,NULL,NULL
T6349,2,Expense,Taxes,Taxes,2313.97,29/05/2023,Pending,INV-6971,NULL
T6406,1,Income,Salary,Salary,964.85,07/11/2023,Cancelled,NULL,NULL
T2792,1,Expense,Entertainment,DSTV,506.325,05/08/2023,Completed,NULL,NULL
T5707,2,Income,Freelance,Freelance,4534.26,31/10/2023,Completed,NULL,NULL
T4126,1,Expense,Beauty,Beauty,2476.3,10/04/2023,Pending,NULL,NULL
T2807,1,Expense,Sending Money to Family,Sending Money to Family,497.68,12/10/2023,Pending,INV-1510,R0003
T6756,1,Expense,Beauty,Beauty,254.565,21/06/2024,Cancelled,NULL,NULL
T9092,1,Income,Freelance,Freelance,564.67,23/02/2024,Pending,NULL,NULL
T7491,2,Income,Property Rental,Property Rental,4094.95,17/08/2024,Cancelled,NULL,NULL
T8403,1,Expense,Beauty,Beauty,433.43,10/03/2023,Cancelled,INV-6162,NULL
T3113,2,Income,Property Rental,Property Rental,2956.86,17/06/2024,Cancelled,NULL,NULL
T2411,2,Expense,Sending Money to Family,Sending Money to Family,1372.155,25/04/2024,Completed,NULL,R0001
T4394,1,Expense,Entertainment,Spotify,1708.255,16/08/2024,Completed,NULL,NULL
T8900,1,Expense,Taxes,Taxes,282.37,13/03/2023,Pending,NULL,NULL
T7813,1,Expense,Food,Food,1405.78,21/03/2024,Completed,NULL,NULL
T8914,2,Expense,Entertainment,Adobe,1193.575,10/07/2023,Completed,NULL,NULL
T6191,1,Income,Freelance,Freelance,757.18,04/02/2024,Cancelled,NULL,NULL
T5528,1,Expense,Sending Money to Family,Sending Money to Family,589.33,24/12/2023,Pending,INV-7538,R0009
T7950,1,Income,Property Rental,Property Rental,1605.18,09/03/2024,Cancelled,NULL,NULL
T6311,1,Expense,Beauty,Beauty,106.8,20/03/2024,Cancelled,INV-8953,NULL
T5454,1,Income,Shopify Store,Shopify Store,4916.74,04/05/2024,Completed,NULL,NULL
T9885,2,Expense,Sending Money to Family,Sending Money to Family,770.395,08/03/2024,Cancelled,INV-2426,R0003
T7283,1,Income,Freelance,Freelance,4843,15/06/2024,Cancelled,NULL,NULL
T1900,2,Expense,Entertainment,Spotify,1571.63,22/04/2024,Completed,NULL,NULL
T3904,1,Expense,Beauty,Beauty,564.385,22/06/2023,Pending,NULL,NULL
T5203,1,Expense,Beauty,Beauty,227.115,23/04/2023,Cancelled,INV-6642,NULL
T7193,1,Expense,Food,Food,847.58,09/01/2024,Completed,INV-3301,NULL
T3124,2,Expense,Groceries,Groceries,1605.66,24/06/2023,Pending,NULL,NULL
T6708,2,Expense,Beauty,Beauty,1224.475,16/02/2024,Cancelled,NULL,NULL
T4968,2,Income,Property Rental,Property Rental,2376.57,31/01/2024,Cancelled,NULL,NULL
T5593,1,Income,Bonus,Bonus,1629.61,11/03/2024,Pending,NULL,NULL
T1521,1,Income,Property Rental,Property Rental,4680.6,14/05/2024,Completed,NULL,NULL
T9712,2,Expense,Beauty,Beauty,2318.215,02/05/2023,Completed,INV-7103,NULL
T2050,1,Income,Freelance,Freelance,4652.94,03/02/2024,Cancelled,NULL,NULL
T1706,1,Income,Freelance,Freelance,3807.65,25/03/2024,Completed,NULL,NULL
T7235,2,Expense,Food,Food,962.195,11/11/2023,Cancelled,INV-8715,NULL
T1138,2,Expense,Food,Food,1151.165,02/05/2024,Cancelled,NULL,NULL
T4063,2,Expense,Food,Food,219.925,26/08/2023,Cancelled,NULL,NULL
T4539,1,Expense,Food,Food,470.635,03/02/2024,Cancelled,INV-9173,NULL
T6757,1,Income,Bonus,Bonus,245.67,08/11/2023,Pending,NULL,NULL
T5079,2,Income,Property Rental,Property Rental,136.59,30/04/2023,Cancelled,NULL,NULL
T9920,1,Expense,Food,Food,2045.415,15/02/2023,Cancelled,NULL,NULL
T2589,2,Expense,Food,Food,1495.775,27/09/2023,Completed,NULL,NULL
T2058,1,Income,Property Rental,Property Rental,2649.32,01/01/2024,Pending,NULL,NULL
T3310,2,Income,Shopify Store,Shopify Store,483.34,11/05/2023,Cancelled,NULL,NULL
T6388,1,Income,Property Rental,Property Rental,4696.16,19/06/2024,Completed,NULL,NULL
T5605,1,Income,Property Rental,Property Rental,2770.62,17/03/2023,Pending,NULL,NULL
T5931,2,Income,Bonus,Bonus,3224.03,09/06/2024,Completed,NULL,NULL
T5943,1,Income,Property Rental,Property Rental,1592.25,27/09/2023,Cancelled,NULL,NULL
T5200,2,Expense,Taxes,Taxes,84.655,03/02/2024,Completed,NULL,NULL
T4214,2,Income,Freelance,Freelance,104.96,29/01/2023,Cancelled,NULL,NULL
T4096,1,Expense,Food,Food,2323.125,17/03/2024,Pending,INV-6370,NULL
T6620,2,Income,Shopify Store,Shopify Store,4203.16,30/07/2023,Completed,NULL,NULL
T4789,2,Income,Freelance,Freelance,2727.06,18/04/2024,Cancelled,NULL,NULL
T3701,2,Expense,Groceries,Groceries,384.23,19/06/2023,Cancelled,INV-9637,NULL
T4955,1,Income,Salary,Salary,4420.26,03/10/2023,Pending,NULL,NULL
T5265,1,Expense,Entertainment,Netflix,922.105,29/10/2023,Completed,NULL,NULL
T8445,1,Expense,Taxes,Taxes,399.11,28/03/2023,Completed,INV-2842,NULL
T7732,1,Income,Property Rental,Property Rental,4073.22,28/02/2024,Pending,NULL,NULL
T8013,2,Expense,Transport,Transport,1173.76,15/01/2023,Pending,NULL,NULL
T4668,2,Expense,Taxes,Taxes,2004.41,20/05/2024,Completed,INV-3310,NULL
T4807,2,Income,Shopify Store,Shopify Store,4108.19,08/03/2024,Completed,NULL,NULL
T1348,2,Income,Freelance,Freelance,1527.99,04/07/2024,Cancelled,NULL,NULL
T9661,2,Income,Freelance,Freelance,2342.41,08/09/2023,Cancelled,NULL,NULL
T4508,2,Expense,Food,Food,690.95,24/02/2024,Pending,NULL,NULL
T3386,1,Income,Property Rental,Property Rental,2046.64,18/01/2024,Completed,NULL,NULL
T5101,2,Expense,Taxes,Taxes,1369.86,10/12/2023,Completed,INV-2933,NULL
T9707,2,Income,Property Rental,Property Rental,2561.4,19/12/2023,Pending,NULL,NULL
T2456,2,Expense,Beauty,Beauty,489.49,16/07/2023,Completed,NULL,NULL
T7985,2,Expense,Taxes,Taxes,1248.755,31/08/2023,Completed,NULL,NULL
T3607,2,Income,Shopify Store,Shopify Store,2697.57,16/04/2023,Cancelled,NULL,NULL
T6749,2,Income,Bonus,Bonus,4204.02,16/01/2024,Completed,NULL,NULL
T3549,1,Expense,Sending Money to Family,Sending Money to Family,1110.57,04/07/2024,Cancelled,INV-3087,R0004
T2596,2,Expense,Beauty,Beauty,2127.29,05/07/2023,Pending,INV-4611,NULL
T4105,1,Income,Property Rental,Property Rental,3180.62,12/09/2023,Completed,NULL,NULL
T9049,2,Expense,Beauty,Beauty,517.525,16/06/2023,Pending,INV-1685,NULL
T1495,2,Expense,Food,Food,2423.9,03/02/2024,Completed,NULL,NULL
T2337,2,Income,Freelance,Freelance,2801.19,16/09/2023,Cancelled,NULL,NULL
T6759,2,Income,Salary,Salary,2323.94,20/07/2023,Cancelled,NULL,NULL
T4252,1,Expense,Utilities,Utilities,277.37,14/12/2023,Pending,NULL,NULL
T3961,2,Income,Bonus,Bonus,267.92,14/08/2023,Cancelled,NULL,NULL
T7890,1,Income,Freelance,Freelance,1802.33,15/05/2024,Cancelled,NULL,NULL
T1923,2,Income,Shopify Store,Shopify Store,1855.13,11/10/2023,Completed,NULL,NULL
T7428,2,Income,Freelance,Freelance,1996.4,04/06/2024,Cancelled,NULL,NULL
T8169,2,Income,Property Rental,Property Rental,3641.33,27/02/2023,Completed,NULL,NULL
T9527,1,Income,Property Rental,Property Rental,1046.92,03/06/2024,Cancelled,NULL,NULL
T9004,1,Expense,Entertainment,Google,2140.015,07/12/2023,Completed,INV-2903,NULL
T5964,2,Expense,Utilities,Utilities,1224.48,01/06/2024,Cancelled,NULL,NULL
T2000,1,Income,Property Rental,Property Rental,498.18,19/11/2023,Pending,NULL,NULL
T7694,1,Expense,Entertainment,Google,2202.29,04/04/2023,Pending,INV-7442,NULL
T4530,1,Income,Freelance,Freelance,1489.93,02/06/2024,Pending,NULL,NULL
T8020,2,Income,Property Rental,Property Rental,3835.11,28/01/2023,Completed,NULL,NULL
T6342,2,Income,Freelance,Freelance,1381.48,16/03/2023,Pending,NULL,NULL
T5776,1,Expense,Food,Food,225.56,10/02/2023,Cancelled,INV-3091,NULL
T7808,2,Income,Freelance,Freelance,51.36,01/06/2024,Completed,NULL,NULL
T5664,2,Expense,Groceries,Groceries,2158.5,02/01/2024,Completed,NULL,NULL
T6729,1,Income,Freelance,Freelance,4029.68,30/07/2023,Cancelled,NULL,NULL
T9594,2,Income,Freelance,Freelance,4095.45,03/09/2023,Cancelled,NULL,NULL
T7884,1,Expense,Sending Money to Family,Sending Money to Family,265.77,28/10/2023,Completed,NULL,R0004
T2109,2,Expense,Sending Money to Family,Sending Money to Family,1744.145,16/02/2024,Cancelled,NULL,R0006
T2017,2,Income,Shopify Store,Shopify Store,1147.68,10/03/2024,Completed,NULL,NULL
T4023,1,Income,Bonus,Bonus,731.72,11/08/2024,Cancelled,NULL,NULL
T4157,2,Income,Property Rental,Property Rental,2100.89,26/06/2023,Completed,NULL,NULL
T5565,1,Income,Bonus,Bonus,3158.9,02/05/2024,Cancelled,NULL,NULL
T5257,2,Income,Property Rental,Property Rental,3654.71,02/05/2024,Pending,NULL,NULL
T2832,2,Income,Freelance,Freelance,2116.94,22/04/2023,Pending,NULL,NULL
T9388,1,Income,Property Rental,Property Rental,2259.77,02/07/2023,Cancelled,NULL,NULL
T4616,2,Expense,Groceries,Groceries,717.83,10/06/2023,Pending,INV-7050,NULL
T6954,1,Income,Property Rental,Property Rental,3796.54,29/08/2023,Cancelled,NULL,NULL
T3610,1,Expense,Beauty,Beauty,213.945,06/05/2024,Completed,NULL,NULL
T5478,1,Expense,Food,Food,312.205,20/04/2024,Pending,INV-9285,NULL
T9645,2,Income,Salary,Salary,4177.94,16/04/2023,Cancelled,NULL,NULL
T7750,2,Expense,Groceries,Groceries,330.77,08/05/2024,Cancelled,NULL,NULL
T7082,1,Income,Property Rental,Property Rental,1227.79,11/03/2023,Pending,NULL,NULL
T2580,2,Income,Bonus,Bonus,2883.14,29/09/2023,Cancelled,NULL,NULL
T5419,1,Expense,Taxes,Taxes,97.755,30/03/2023,Cancelled,NULL,NULL
T6210,2,Expense,Food,Food,1410.81,03/08/2024,Cancelled,INV-8062,NULL
T3418,2,Expense,Beauty,Beauty,906.04,01/05/2024,Cancelled,NULL,NULL
T8335,1,Income,Freelance,Freelance,4924.82,18/10/2023,Pending,NULL,NULL
T4974,2,Income,Freelance,Freelance,4349.67,19/07/2023,Cancelled,NULL,NULL
T7003,1,Expense,Entertainment,Amazon,892.09,13/08/2024,Cancelled,INV-4347,NULL
T5294,1,Income,Bonus,Bonus,3069.84,14/11/2023,Completed,NULL,NULL
T3329,2,Income,Property Rental,Property Rental,3252.25,27/06/2024,Completed,NULL,NULL
T1626,2,Income,Property Rental,Property Rental,3324.47,14/04/2023,Cancelled,NULL,NULL
T5762,2,Expense,Utilities,Utilities,1277.92,03/04/2023,Completed,INV-4269,NULL
T8362,2,Expense,Taxes,Taxes,1935.73,23/06/2023,Completed,INV-3718,NULL
T3956,1,Expense,Taxes,Taxes,422.72,22/04/2024,Completed,NULL,NULL
T3959,1,Income,Shopify Store,Shopify Store,2917.76,16/01/2024,Completed,NULL,NULL
T9834,2,Expense,Taxes,Taxes,1722.52,26/05/2023,Completed,INV-3626,NULL
T4040,1,Income,Freelance,Transfer In,2840.52,06/11/2023,Pending,NULL,NULL
T6423,1,Expense,Food,Food,2363.415,29/07/2023,Completed,NULL,NULL
T8926,1,Income,Freelance,Freelance,3432.38,31/08/2023,Completed,NULL,NULL
T9120,2,Expense,Taxes,Taxes,625.87,24/05/2024,Completed,INV-9067,NULL
T2518,2,Expense,Transport,Transport,1472.775,10/02/2024,Completed,NULL,NULL
T2014,1,Income,Bonus,Bonus,2003.89,10/06/2023,Completed,NULL,NULL
T4632,2,Income,Shopify Store,Shopify Store,153.2,19/09/2023,Pending,NULL,NULL
T6779,1,Expense,Beauty,Beauty,1395.025,15/02/2023,Completed,NULL,NULL
T7890,2,Income,Freelance,Freelance,4372.35,24/05/2023,Pending,NULL,NULL
T2611,2,Expense,Entertainment,Airbnb,1192.74,28/09/2023,Cancelled,INV-7588,NULL
T9989,1,Income,Salary,Salary,3576.32,04/12/2023,Cancelled,NULL,NULL
T4071,1,Income,Property Rental,Property Rental,2432.57,09/07/2024,Pending,NULL,NULL
T7702,1,Expense,Beauty,Beauty,1192.695,09/01/2024,Cancelled,INV-4576,NULL
T1414,2,Income,Property Rental,Property Rental,4766.87,13/02/2023,Cancelled,NULL,NULL
T4427,1,Income,Shopify Store,Shopify Store,1207.29,01/11/2023,Pending,NULL,NULL
T1334,1,Income,Freelance,Freelance,1585.5,06/10/2023,Pending,NULL,NULL
T5647,2,Expense,Entertainment,Apple,1161.015,08/02/2024,Cancelled,NULL,NULL
T9703,1,Income,Salary,Salary,3521.33,26/03/2023,Pending,NULL,NULL
T7354,1,Expense,Utilities,Utilities,2144.475,01/06/2024,Pending,NULL,NULL
T8678,1,Income,Property Rental,Property Rental,2516.45,07/01/2023,Cancelled,NULL,NULL
T6518,2,Income,Bonus,Bonus,239.37,19/04/2023,Cancelled,NULL,NULL
T9859,1,Income,Bonus,Bonus,4383.45,11/03/2024,Cancelled,NULL,NULL
T7736,2,Expense,Transport,Transport,532.945,10/10/2023,Completed,INV-8649,NULL
T9186,1,Expense,Utilities,Utilities,1083.5,24/09/2023,Pending,NULL,NULL
T5418,2,Expense,Transport,Transport,1553.42,02/06/2024,Pending,NULL,NULL
T8847,1,Expense,Utilities,Utilities,2319.715,30/01/2023,Completed,NULL,NULL
T2376,1,Expense,Entertainment,Netflix,1597.885,22/06/2024,Pending,NULL,NULL
T9557,1,Income,Bonus,Bonus,4860.57,21/06/2023,Pending,NULL,NULL
T3644,2,Income,Bonus,Bonus,1346.94,13/09/2023,Completed,NULL,NULL
T1232,1,Expense,Groceries,Groceries,583.125,03/08/2023,Pending,INV-1071,NULL
T8511,2,Income,Bonus,Bonus,1311.47,16/05/2024,Cancelled,NULL,NULL
T7427,1,Income,Shopify Store,Shopify Store,583.12,12/01/2024,Cancelled,NULL,NULL
T9128,1,Income,Bonus,Bonus,3322.42,16/06/2024,Cancelled,NULL,NULL
T8058,2,Income,Freelance,Freelance,3144.12,26/08/2024,Pending,NULL,NULL
T2759,2,Expense,Sending Money to Family,Sending Money to Family,103.66,19/02/2024,Pending,INV-8344,R0004
T2569,1,Expense,Taxes,Taxes,967.795,21/01/2023,Pending,NULL,NULL
T1405,2,Income,Property Rental,Transfer In,2353.24,06/03/2023,Cancelled,NULL,NULL
T6141,1,Income,Freelance,Freelance,3853.61,08/09/2023,Cancelled,NULL,NULL
T6664,2,Income,Bonus,Bonus,104.25,12/11/2023,Pending,NULL,NULL
T7215,1,Expense,Utilities,Utilities,1994.675,20/01/2023,Completed,NULL,NULL
T7859,1,Income,Property Rental,Property Rental,4367.12,12/06/2023,Completed,NULL,NULL
T1742,2,Expense,Taxes,Taxes,2426.97,07/12/2023,Pending,NULL,NULL
T7206,2,Income,Bonus,Bonus,710.61,01/03/2024,Cancelled,NULL,NULL
T1997,1,Expense,Entertainment,Amazon,2018.425,13/01/2023,Cancelled,INV-6341,NULL
T6514,1,Income,Property Rental,Property Rental,2873.1,18/04/2024,Completed,NULL,NULL
T8119,2,Income,Property Rental,Transfer In,144.07,11/03/2024,Cancelled,NULL,NULL
T4830,1,Expense,Utilities,Utilities,963.32,01/04/2024,Cancelled,INV-6121,NULL
T8979,1,Expense,Entertainment,DSTV,1294.795,02/07/2024,Completed,INV-9172,NULL
T4911,2,Expense,Taxes,Taxes,2434.305,22/07/2024,Pending,INV-7597,NULL
T8005,1,Income,Property Rental,Property Rental,170.23,05/10/2023,Cancelled,NULL,NULL
T4391,2,Income,Freelance,Freelance,3967.72,26/03/2023,Pending,NULL,NULL
T7102,2,Income,Bonus,Bonus,3114.87,07/06/2023,Completed,NULL,NULL
T2445,2,Expense,Groceries,Groceries,1386.56,01/12/2023,Completed,INV-1767,NULL
T5179,2,Income,Freelance,Freelance,4379.84,23/01/2023,Completed,NULL,NULL
T2656,1,Income,Bonus,Bonus,4182.72,31/08/2023,Completed,NULL,NULL
T7224,1,Income,Salary,Salary,369.35,19/11/2023,Completed,NULL,NULL
T7965,2,Income,Salary,Salary,839.19,06/02/2024,Cancelled,NULL,NULL
T7128,1,Income,Salary,Salary,4052.91,07/04/2023,Pending,NULL,NULL
T9080,1,Expense,Transport,Transport,1740.035,29/03/2024,Completed,NULL,NULL
T9108,1,Income,Freelance,Freelance,2978.65,05/08/2024,Pending,NULL,NULL
T2074,1,Expense,Sending Money to Family,Sending Money to Family,2327.93,11/02/2024,Completed,INV-7927,R0007
T5228,2,Income,Salary,Salary,4921.83,16/04/2023,Pending,NULL,NULL
